city_id,name,latitude,longitude
3003874,Léguevin,43.60028,1.23236
3003918,Le Grau-du-Roi,43.53881,4.13559
3003952,Le Grand-Quevilly,49.40076,1.04582
3004078,Gond-Pontouvre,45.68333,0.16667
3004213,Leforest,50.43866,3.0648
3004244,Leffrinckoucke,51.03457,2.46452
3004314,Leers,50.68217,3.24429
3004427,Le Creusot,46.80714,4.41632
3004434,Le Crès,43.64807,3.93976
3004492,Le Coteau,46.02706,4.0869
3004630,Le Chesnay,48.8222,2.12213
3004775,Le Chambon-Feugerolles,45.39689,4.32592
3004811,Le Cendre,45.72118,3.18839
3004871,Le Cannet,43.57662,7.01912
3005066,Le Bouscat,44.866,-0.59411
3005082,Le Bourget,48.93405,2.43584
3005269,Le Blanc-Mesnil,48.93872,2.46138
3005270,Le Blanc,46.63333,1.06667
3005326,Le Beausset,43.19853,5.80155
3005417,Laxou,48.68315,6.14799
3005422,La Wantzenau,48.65786,7.83068
3005435,La Voulte-sur-Rhône,44.80072,4.7716
3005524,La Ville-du-Bois,48.65521,2.26833
3005639,La Verrière,48.752,1.94649
3005651,La Verpillière,45.63647,5.14151
3005712,Lavelanet,42.93127,1.84656
3005735,Lavaur,43.69847,1.81858
3005825,La Valette-du-Var,43.13741,5.98314
3005866,Laval,48.06667,-0.76667
3006035,Launaguet,43.67818,1.45603
3006056,Laudun-l'Ardoise,44.1,4.66667
3006121,Lattes,43.56752,3.9046
3006131,La Tronche,45.20429,5.73645
3006152,La Trinité,43.74149,7.31353
3006202,La Tour-du-Pin,45.56667,5.45
3006283,La Teste-de-Buch,44.62875,-1.14059
3006320,La Talaudière,45.48094,4.43173
3006387,La Souterraine,46.23714,1.48701
3006414,La Seyne-sur-Mer,43.09818,5.88471
3006531,La Salvetat-Saint-Gilles,43.57622,1.27192
3006767,La Roche-sur-Yon,46.66667,-1.43333
3006770,La Roche-sur-Foron,46.0666,6.31224
3006787,La Rochelle,46.16667,-1.15
3006876,Larmor-Plage,47.70646,-3.38339
3006928,La Riche,47.38996,0.67072
3006930,La Ricamarie,45.41684,4.31199
3007064,La Ravoire,45.55978,5.96871
3007102,La Queue-en-Brie,48.7852,2.58112
3007401,La Penne-sur-Huveaune,43.28208,5.51642
3007477,Laon,49.56667,3.61667
3007508,Lanton,44.70478,-1.03562
3007609,Lannion,48.73333,-3.46667
3007622,Lannemezan,43.12517,0.38401
3007663,Languidic,47.83266,-3.15821
3007666,Langueux,48.495,-2.7185
3007680,Langres,47.86667,5.33333
3007691,Langon,44.55,-0.25
3007780,Laneuveville-devant-Nancy,48.65628,6.2317
3007794,Lanester,47.76132,-3.33965
3007842,Landivisiau,48.50784,-4.06833
3007874,Landerneau,48.45252,-4.25252
3007912,Lançon-Provence,43.59237,5.13167
3007957,La Mure,44.90257,5.78659
3007963,La Mulatière,45.7259,4.80712
3007998,La Motte-Servolex,45.59416,5.87575
3008074,Lamorlaye,49.16246,2.44687
3008096,La Montagne,47.18651,-1.68272
3008198,Lambres-lez-Douai,50.35,3.06667
3008208,Lambesc,43.65311,5.26282
3008218,Lambersart,50.65,3.03333
3008225,Lamballe,48.46762,-2.51436
3008379,La Madeleine,50.64603,3.07585
3008432,La Londe-les-Maures,43.13714,6.23499
3008463,Lallaing,50.39012,3.16949
3008981,La Grande-Motte,43.56667,4.08333
3009015,La Grand-Croix,45.5,4.55
3009050,La Gorgue,50.6379,2.71502
3009052,Lagord,46.18822,-1.15355
3009071,Lagny-sur-Marne,48.86667,2.71667
3009073,Lagnieu,45.90038,5.3466
3009086,La Glacerie,49.60517,-1.58185
3009150,La Gaude,43.72235,7.15083
3009169,La Garenne-Colombes,48.90472,2.2469
3009223,La Garde,43.12277,6.00745
3009443,La Flèche,47.69815,-0.07553
3009481,La Ferté-sous-Jouarre,48.9514,3.12724
3009484,La Ferté-Saint-Aubin,47.71695,1.93904
3009486,La Ferté-Macé,48.58999,-0.358
3009494,La Ferté-Bernard,48.18633,0.65357
3009566,La Farlède,43.1677,6.04266
3009575,La Fare-les-Oliviers,43.55104,5.1943
3009791,La Crau,43.14981,6.07425
3009822,La Couronne,45.61128,0.09948
3009824,La Courneuve,48.92805,2.39627
3009978,La Colle-sur-Loup,43.6875,7.10268
3010025,La Ciotat,43.17476,5.60449
3010040,La Chevrolière,47.09124,-1.60973
3010201,La Charité-sur-Loire,47.18333,3.01667
3010237,La Chapelle-sur-Erdre,47.29583,-1.55309
3010265,La Chapelle-Saint-Mesmin,47.88648,1.8345
3010271,La Chapelle-Saint-Luc,48.31734,4.03988
3010529,La Celle-Saint-Cloud,48.85029,2.14523
3010720,Labruguière,43.53858,2.26392
3010815,La Bresse,47.99974,6.86499
3010905,La Bouilladisse,43.39619,5.59307
3011307,La Bassée,50.53424,2.8062
3011312,Labarthe-sur-Lèze,43.45206,1.39968
3011456,Kingersheim,47.79259,7.33491
3011988,Juvisy-sur-Orge,48.68333,2.38333
3012004,Juvignac,43.61389,3.81056
3012049,Jurançon,43.2883,-0.38694
3012073,Jumelles,47.43511,-0.1037
3012124,Juigné,47.71878,-0.39405
3012162,Jouy-le-Moutier,49.01068,2.04028
3012165,Jouy-en-Josas,48.75909,2.16966
3012219,Joué-lés-Tours,47.35223,0.66905
3012234,Jouars-Pontchartrain,48.78888,1.89898
3012303,Jonage,45.7964,5.0453
3012313,Joinville-le-Pont,48.82538,2.47458
3012319,Joigny,47.98288,3.40096
3012322,Jœuf,49.23333,6.01667
3012346,Jeumont,50.29658,4.10108
3012417,Jaunay-Clan,46.68453,0.37128
3012444,Jassans-Riottier,45.98352,4.76004
3012449,Jarville-la-Malgrange,48.66907,6.20636
3012467,Jarny,49.15736,5.87877
3012495,Janzé,47.95915,-1.49829
3012576,Jacou,43.66139,3.91222
3012621,Ivry-sur-Seine,48.81568,2.38487
3012638,Itteville,48.51536,2.34377
3012647,Istres,43.51667,4.98333
3012649,Issy-les-Moulineaux,48.82104,2.27718
3012655,Issoudun,46.95,2.0
3012664,Issoire,45.55,3.25
3012709,Isle,45.80272,1.21213
3012725,Isbergues,50.62328,2.45902
3012742,Irigny,45.67362,4.81753
3012780,Ingré,47.91995,1.82778
3012829,Illzach,47.78088,7.34662
3012834,Illkirch-Graffenstaden,48.52894,7.71523
3012848,Ille-sur-Têt,42.67069,2.62162
3012889,Igny,48.74437,2.22428
3012903,Ifs,49.14,-0.34899
3012937,Hyères,43.11954,6.13897
3012979,Huningue,47.60477,7.57782
3013082,Houplines,50.69499,2.91518
3013097,Houilles,48.92161,2.19263
3013122,Houdain,50.4504,2.53777
3013155,Horbourg-Wihr,48.08106,7.3938
3013173,Honfleur,49.41985,0.23294
3013195,Homécourt,49.22111,5.98445
3013196,Hombourg-Haut,49.12359,6.77397
3013226,Hœnheim,48.62224,7.75549
3013258,Hirson,49.92262,4.08259
3013350,Hettange-Grande,49.40639,6.15057
3013380,Hersin-Coupigny,50.44796,2.6494
3013403,Hérouville-Saint-Clair,49.21088,-0.30653
3013456,Héricourt,47.57305,6.76139
3013477,Herblay,48.98994,2.1699
3013521,Hennebont,47.80512,-3.27337
3013525,Hénin-Beaumont,50.41359,2.96485
3013534,Hendaye,43.37172,-1.77382
3013549,Hem,50.65256,3.18681
3013585,Heillecourt,48.65854,6.20711
3013619,Hazebrouck,50.72374,2.53729
3013627,Hayange,49.33428,6.05267
3013681,Hautmont,50.25077,3.92143
3013701,Yutz,49.35571,6.1926
3013766,Haute-Goulaine,47.19905,-1.42941
3013862,Haubourdin,50.60826,2.99143
3013877,Hasparren,43.38377,-1.30499
3013908,Harnes,50.44643,2.90481
3013922,Harfleur,49.5066,0.19827
3014029,Ham,49.74721,3.07301
3014034,Halluin,50.78628,3.12611
3014067,Haillicourt,50.47519,2.57458
3014078,Haguenau,48.81557,7.79051
3014080,Hagondange,49.25134,6.16812
3014143,Guyancourt,48.77334,2.07393
3014175,Gujan-Mestras,44.63333,-1.06667
3014195,Guise,49.90055,3.62801
3014213,Guipavas,48.43522,-4.39722
3014221,Guingamp,48.55,-3.15
3014224,Guînes,50.86708,1.87025
3014277,Guilherand-Granges,44.93278,4.87372
3014280,Guilers,48.42545,-4.55801
3014305,Guichen,47.96762,-1.79534
3014334,Gueugnon,46.60357,4.06286
3014383,Guéret,46.16667,1.86667
3014392,Guérande,47.32911,-2.42829
3014393,Guer,47.90619,-2.12314
3014407,Guénange,49.29946,6.20752
3014433,Guebwiller,47.91667,7.2
3014540,Groslay,48.98561,2.34736
3014646,Grigny,48.65412,2.39343
3014647,Grigny,45.61128,4.79589
3014697,Gretz-Armainvilliers,48.7412,2.73105
3014728,Grenoble,45.16667,5.71667
3014739,Grenay,50.44962,2.75168
3014745,Grenade,43.76667,1.28333
3014784,Gray,47.44575,5.59215
3014816,Gravelines,50.98651,2.12807
3014828,Graulhet,43.76688,1.98938
3014856,Grasse,43.66667,6.91667
3014867,Granville,48.83792,-1.59714
3015126,Grand-Fort-Philippe,50.99961,2.10784
3015160,Grande-Synthe,51.0154,2.29975
3015267,Grand-Couronne,49.35563,1.00647
3015292,Grand-Charmont,47.52674,6.82604
3015419,Gradignan,44.77262,-0.61393
3015424,Grabels,43.64797,3.79865
3015460,Gouvieux,49.18705,2.41439
3015490,Goussainville,49.01367,2.46595
3015507,Gournay-sur-Marne,48.86223,2.58452
3015509,Gournay-en-Bray,49.48285,1.72471
3015522,Gourin,48.13866,-3.60755
3015546,Gourdon,44.73333,1.38333
3015601,Gouesnou,48.45267,-4.46456
3015689,Gonesse,48.98693,2.44892
3015741,Golbey,48.19764,6.43966
3015823,Gleizé,45.99082,4.70071
3015902,Givors,45.58415,4.77256
3015904,Givet,50.13796,4.82545
3015926,Gisors,49.28178,1.7801
3016070,Gignac-la-Nerthe,43.39145,5.23348
3016073,Gignac,43.652,3.5509
3016078,Gif-sur-Yvette,48.68333,2.13333
3016089,Gières,45.18273,5.79179
3016097,Gien,47.69332,2.63094
3016143,Gex,46.33333,6.06667
3016177,Gerzat,45.82432,3.14404
3016274,Gérardmer,48.07346,6.87787
3016292,Gentilly,48.81294,2.3417
3016321,Gennevilliers,48.93333,2.3
3016332,Genlis,47.24203,5.22415
3016387,Genas,45.73215,4.99943
3016398,Gémenos,43.29751,5.62843
3016424,Geispolsheim,48.51658,7.64667
3016524,Gauchy,49.82765,3.27371
3016621,Garges-lès-Gonesse,48.96791,2.39781
3016622,Gargenville,48.98802,1.81176
3016635,Garéoult,43.32858,6.04594
3016667,Gardanne,43.45491,5.46913
3016675,Garches,48.84226,2.18232
3016702,Gap,44.56667,6.08333
3016711,Gannat,46.10015,3.19886
3016726,Gan,43.23333,-0.38333
3016807,Gaillon,49.16104,1.34016
3016817,Gaillard,46.1853,6.20693
3016824,Gaillac,43.9016,1.89686
3016830,Gagny,48.88333,2.53333
3016878,Fuveau,43.45578,5.56149
3016903,Fumel,44.49862,0.96506
3016940,Frouzins,43.51482,1.32523
3016944,Frouard,48.75998,6.13163
3016956,Frontignan,43.44848,3.754
3017059,Freyming-Merlebach,49.15,6.78333
3017167,Fresnes-sur-Escaut,50.43382,3.57752
3017178,Fresnes,48.75568,2.32241
3017253,Fréjus,43.43286,6.73524
3017341,Franconville,48.98333,2.23333
3017363,Francheville,45.73879,4.77219
3017512,Fourmies,50.01532,4.04784
3017556,Fouquières-lès-Lens,50.42842,2.91321
3017576,Foulayronnes,44.24029,0.64516
3017592,Fouillard,48.1582,-1.57915
3017609,Fougères,48.35,-1.2
3017624,Fouesnant,47.89187,-4.01484
3017651,Fos-sur-Mer,43.43774,4.94457
3017660,Fosses,49.09808,2.50957
3017805,Forbach,49.18333,6.9
3017902,Fontenay-Trésigny,48.70647,2.87047
3017910,Fontenay-sous-Bois,48.85442,2.48268
3017919,Fontenay-le-Fleury,48.81253,2.04863
3017921,Fontenay-le-Comte,46.46667,-0.81667
3017924,Fontenay-aux-Roses,48.79325,2.29275
3017994,Fontaines-sur-Saône,45.83377,4.84834
3018032,Fontaine-lès-Dijon,47.34238,5.02007
3018074,Fontainebleau,48.4,2.7
3018095,Fontaine,45.19839,5.68265
3018103,Fonsorbes,43.53524,1.22937
3018124,Fondettes,47.4035,0.59686
3018174,Foix,42.96667,1.6
3018235,Florange,49.32373,6.1212
3018246,Floirac,44.83238,-0.51411
3018257,Flines-lez-Raches,50.41667,3.18333
3018279,Fleury-Mérogis,48.6373,2.36378
3018280,Fleury-les-Aubrais,47.93328,1.91811
3018323,Fleurance,43.84824,0.66302
3018336,Flers-en-Escrebieux,50.3979,3.06038
3018339,Flers,48.73722,-0.57466
3018453,Fismes,49.30773,3.68607
3018455,Firminy,45.38732,4.29074
3018506,Figeac,44.6,2.03333
3018544,Feyzin,45.66728,4.85971
3018545,Feytiat,45.80905,1.33033
3018560,Feurs,45.73988,4.22706
3018650,Ferrière-la-Grande,50.25521,3.99288
3018679,Ferney-Voltaire,46.25858,6.11063
3018739,Fenain,50.36667,3.3
3018778,Feignies,50.29806,3.91534
3018794,Fécamp,49.75787,0.37457
3018903,Faverges,45.74752,6.29297
3018946,Faulquemont,49.04711,6.60314
3019044,Farébersviller,49.11996,6.87201
3019077,Fameck,49.30335,6.1086
3019113,Falaise,48.89217,-0.19527
3019153,Faches-Thumesnil,50.58333,3.06667
3019160,Fabrègues,43.55057,3.77637
3019175,Ézanville,49.02794,2.36787
3019193,Eysines,44.88352,-0.64686
3019219,Eyguières,43.69481,5.03131
3019238,Eybens,45.14867,5.74925
3019256,Évry,48.63333,2.45
3019259,Évron,48.15642,-0.3997
3019265,Évreux,49.02414,1.15082
3019280,Évian-les-Bains,46.40111,6.58793
3019329,Eu,50.04606,1.42079
3019372,Étréchy,48.49465,2.19489
3019441,Étaples,50.52194,1.63319
3019459,Étampes,48.43333,2.15
3019578,Estaires,50.64574,2.72782
3019607,Essey-lès-Nancy,48.70179,6.22425
3019766,La Baule-Escoublac,47.29221,-2.36395
3019827,Escaudain,50.33315,3.3443
3019843,Escalquens,43.51744,1.55893
3019854,Esbly,48.9052,2.81235
3019865,Erstein,48.42373,7.66262
3019895,Ernée,48.29764,-0.93143
3019897,Ermont,48.99004,2.25804
3019920,Ergué-Gabéric,47.99562,-4.02223
3019952,Éragny,49.01667,2.1
3019960,Équeurdreville-Hainneville,49.64868,-1.65306
3019985,Épône,48.95476,1.82233
3020020,Épinay-sur-Seine,48.9535,2.31514
3020021,Épinay-sur-Orge,48.67338,2.31074
3020024,Épinay-sous-Sénart,48.6897,2.51186
3020035,Épinal,48.18333,6.45
3020057,Épernon,48.61031,1.67218
3020062,Épernay,49.05,3.95
3020142,Entraigues-sur-la-Sorgue,44.0,4.91667
3020152,Ensisheim,47.86695,7.35212
3020188,Enghien-les-Bains,48.96667,2.31667
3020247,Émerainville,48.81276,2.62139
3020251,Embrun,44.56387,6.49526
3020281,Elne,42.60031,2.97146
3020307,Elbeuf,49.28669,1.00288
3020310,Élancourt,48.78421,1.9552
3020330,Éguilles,43.56867,5.35575
3020346,Égly,48.57828,2.22417
3020358,Égletons,45.40336,2.05073
3020392,Écully,45.77726,4.77481
3020440,Écouen,49.02062,2.38309
3020489,Eckbolsheim,48.58075,7.68768
3020495,Échirolles,45.1439,5.72883
3020601,Eaubonne,48.99712,2.28249
3020686,Dunkerque,51.03297,2.377
3020712,Dugny,48.95371,2.41734
3020810,Dreux,48.73333,1.36667
3020832,Draveil,48.68466,2.41418
3020839,Drancy,48.92578,2.44533
3020850,Draguignan,43.53333,6.46667
3020886,Douvrin,50.50916,2.83053
3020887,Douvres-la-Délivrande,49.29472,-0.38039
3020917,Dourges,50.43636,2.98589
3020925,Dourdan,48.52772,2.01113
3020944,Doullens,50.15724,2.34019
3020964,Doué-la-Fontaine,47.19372,-0.27492
3020980,Douchy-les-Mines,50.3008,3.3927
3020996,Douarnenez,48.09542,-4.32904
3021000,Douai,50.36667,3.06667
3021093,Donges,47.31824,-2.07538
3021128,Dompierre-sur-Mer,46.18817,-1.06351
3021150,Domont,49.02782,2.32638
3021209,Domérat,46.36064,2.53426
3021210,Domène,45.20345,5.83905
3021221,Dombasle-sur-Meurthe,48.6252,6.34967
3021263,Dole,47.1,5.5
3021264,Dol-de-Bretagne,48.54765,-1.75018
3021296,Divonne-les-Bains,46.35938,6.13574
3021298,Divion,50.47169,2.50546
3021301,Dives-sur-Mer,49.28176,-0.10125
3021351,Dinard,48.63143,-2.06144
3021356,Dinan,48.45,-2.03333
3021372,Dijon,47.31667,5.01667
3021377,Digoin,46.48124,3.97946
3021382,Digne-les-Bains,44.09252,6.23199
3021411,Dieppe,49.93333,1.08333
3021484,Déville-lès-Rouen,49.46942,1.05214
3021516,Deuil-la-Barre,48.97674,2.32722
3021524,Desvres,50.66884,1.83478
3021570,Déols,46.82934,1.70428
3021605,Denain,50.3293,3.3943
3021629,Delle,47.51048,6.99963
3021661,Decize,46.82852,3.46192
3021662,Décines-Charpieu,45.76899,4.97277
3021663,Dechy,50.35,3.11667
3021664,Decazeville,44.56045,2.25091
3021670,Dax,43.71032,-1.05366
3021717,Darnétal,49.44533,1.15144
3021729,Dardilly,45.80506,4.75342
3021848,Dammartin-en-Goële,49.05423,2.67777
3021852,Dammarie-les-Lys,48.51667,2.65
3021911,Dainville,50.28097,2.72603
3021993,Cusset,46.13002,3.45963
3022133,Cuincy,50.37933,3.05301
3022151,Cugnaux,43.53635,1.34428
3022158,Cuers,43.23731,6.07107
3022167,Cucq,50.47733,1.62018
3022242,Crozon,48.24643,-4.48993
3022301,Crosne,48.71921,2.45728
3022331,Crolles,45.28198,5.87824
3022376,Croix,50.67846,3.1493
3022380,Croissy-sur-Seine,48.87925,2.13836
3022513,Creutzwald,49.2,6.68333
3022530,Créteil,48.78333,2.46667
3022540,Crest,44.72836,5.02722
3022569,Crépy-en-Valois,49.23359,2.88807
3022610,Creil,49.25672,2.48477
3022683,Craponne,45.74684,4.72661
3022690,Craon,47.84687,-0.94929
3022700,Cran-Gevrier,45.9,6.1
3022751,Couzeix,45.87047,1.23828
3022799,Coutras,45.03333,-0.13333
3022826,Coutances,49.05,-1.43333
3022868,Courtry,48.91906,2.60431
3022897,Courthézon,44.08731,4.88382
3022956,Coursan,43.2337,3.05712
3022969,Courrières,50.45701,2.94725
3022986,Cournonterral,43.55889,3.72
3022988,Cournon-d’Auvergne,45.73543,3.19608
3023044,Courdimanche,49.03513,2.00096
3023056,Courcouronnes,48.61429,2.40762
3023097,Courcelles-lès-Lens,50.41667,3.01667
3023141,Courbevoie,48.89672,2.25666
3023214,Coulounieix-Chamiers,45.15289,0.68852
3023240,Coulommiers,48.81451,3.08498
3023254,Coulogne,50.92463,1.88137
3023291,Coulaines,48.02409,0.20411
3023324,Couëron,47.21508,-1.72171
3023356,Coudekerque-Branche,51.02288,2.39359
3023476,Cosne-Cours-sur-Loire,47.41101,2.92528
3023506,Corte,42.30956,9.14917
3023606,Cornebarrieu,43.64895,1.32407
3023628,Cormontreuil,49.21667,4.05
3023645,Cormeilles-en-Parisis,48.97111,2.20491
3023742,Corbie,49.90672,2.50682
3023763,Corbeil-Essonnes,48.60603,2.48757
3023771,Corbas,45.6679,4.89627
3023842,Contes,43.81278,7.31444
3023924,Conflans-Sainte-Honorine,49.00158,2.09694
3023943,Condom,43.95816,0.37199
3023953,Condé-sur-Noireau,48.84881,-0.55214
3023955,Condé-sur-l’Escaut,50.45436,3.58884
3024035,Concarneau,47.87502,-3.92245
3024066,Compiègne,49.41794,2.82606
3024086,Commercy,48.76128,5.59067
3024090,Commentry,46.29211,2.7416
3024102,Comines,50.7615,3.01063
3024107,Combs-la-Ville,48.66497,2.56957
3024137,Combourg,48.41267,-1.74424
3024195,Pontault-Combault,48.79813,2.60676
3024223,Colomiers,43.61058,1.33467
3024266,Colombes,48.91882,2.25404
3024267,Colombelles,49.2049,-0.29571
3024297,Colmar,48.08333,7.36667
3024421,Cogolin,43.25221,6.53002
3024426,Cognin,45.56377,5.89435
3024440,Cognac,45.7,-0.33333
3024532,Cluses,46.06251,6.57497
3024578,Clisson,47.08714,-1.28286
3024596,Clichy-sous-Bois,48.9102,2.55323
3024597,Clichy,48.90018,2.30952
3024635,Clermont-Ferrand,45.77966,3.08628
3024643,Clermont,49.38333,2.4
3024669,Cléon,49.31235,1.0295
3024701,Claye-Souilly,48.94492,2.68566
3024759,Clapiers,43.65833,3.88917
3024783,Clamart,48.80299,2.26692
3024788,Claix,45.12254,5.67481
3024865,Varennes-Vauzelles,47.01678,3.14037
3024979,Ciboure,43.38287,-1.676
3025053,Cholet,47.06667,-0.88333
3025055,Choisy-le-Roi,48.76846,2.41874
3025132,Chinon,47.16667,0.25
3025144,Chilly-Mazarin,48.71489,2.31638
3025294,Chevreuse,48.70662,2.03329
3025314,Chevilly-Larue,48.76476,2.3503
3025324,Chevigny-Saint-Sauveur,47.29908,5.13367
3025466,Cherbourg-Octeville,49.63984,-1.61636
3025496,Chenôve,47.29323,5.00457
3025509,Chennevières-sur-Marne,48.79702,2.54046
3025602,Chemillé-Melay,47.21476,-0.72488
3025622,Chelles,48.88109,2.59295
3025650,Chécy,47.89402,2.02304
3025715,Chaville,48.80565,2.18864
3025809,Chauvigny,46.56747,0.64928
3025860,Chauny,49.61514,3.21857
3025892,Chaumont,48.11121,5.14134
3026033,Chatou,48.8898,2.15863
3026046,Châtillon-sur-Seine,47.85851,4.57375
3026047,Châtillon-sur-Seiche,48.03448,-1.67114
3026083,Châtillon,48.8024,2.29346
3026094,Châtenoy-le-Royal,46.79797,4.8119
3026108,Châtenay-Malabry,48.76507,2.26655
3026141,Châtellerault,46.8,0.53333
3026145,Châtel-Guyon,45.91667,3.06667
3026172,Châtelaillon-Plage,46.0719,-1.08926
3026194,Château-Thierry,49.05,3.4
3026204,Châteauroux,46.81667,1.7
3026208,Château-Renault,47.59188,0.91143
3026211,Châteaurenard,43.88169,4.85493
3026222,Châteauneuf-sur-Loire,47.86575,2.21903
3026227,Châteauneuf-les-Martigues,43.38333,5.16667
3026262,Châteaulin,48.2,-4.08333
3026273,Château-Gontier,47.83333,-0.7
3026275,Châteaugiron,48.04629,-1.50438
3026285,Châteaudun,48.08333,1.33333
3026286,Château-du-Loir,47.69492,0.41851
3026291,Château-d’Olonne,46.50382,-1.74097
3026303,Châteaubriant,47.71667,-1.38333
3026306,Châteaubourg,48.11119,-1.40019
3026374,Chassieu,45.74584,4.97088
3026384,Chasse-sur-Rhône,45.58339,4.79823
3026451,Charvieu-Chavagneux,45.75,5.15
3026465,Chartres-de-Bretagne,48.03924,-1.70533
3026467,Chartres,48.44685,1.48925
3026534,Charnay-lès-Mâcon,46.30751,4.78479
3026613,Charleville-Mézières,49.76667,4.71667
3026637,Charenton-le-Pont,48.82209,2.41217
3026757,Chaponost,45.70592,4.74441
3026823,Chantonnay,46.68702,-1.05024
3026827,Chantilly,49.19461,2.47124
3026842,Chantepie,48.08885,-1.61524
3026862,Chanteloup-les-Vignes,48.97614,2.03261
3026940,Changé,48.09918,-0.79292
3026941,Changé,47.98499,0.28328
3027014,Champs-sur-Marne,48.85,2.6
3027105,Champigny-sur-Marne,48.81642,2.49366
3027126,Champigneulles,48.73419,6.16417
3027235,Champagnole,46.74452,5.91354
3027242,Champagne-sur-Seine,48.39794,2.79785
3027301,Chamonix-Mont-Blanc,45.92375,6.86933
3027343,Chambray-lès-Tours,47.33537,0.70286
3027351,Chambourcy,48.90655,2.041
3027397,Chambly,49.16667,2.25
3027422,Chambéry,45.56667,5.93333
3027453,Chamalières,45.77559,3.0631
3027484,Chalon-sur-Saône,46.78333,4.85
3027487,Châlons-en-Champagne,48.95393,4.36724
3027491,Chalonnes-sur-Loire,47.3516,-0.7631
3027513,Challans,46.84363,-1.87491
3027531,Châlette-sur-Loing,48.01337,2.73587
3027642,Chagny,46.90953,4.7519
3027705,Chabeuil,44.89963,5.01884
3027746,Ceyrat,45.73176,3.06335
3027763,Cestas,44.74345,-0.67905
3027767,Cesson-Sévigné,48.1212,-1.603
3027768,Cesson,48.56204,2.60816
3027857,Cernay,47.8097,7.17699
3027883,Cergy,49.03645,2.07613
3027888,Ceret,42.48533,2.74804
3027950,Cenon,44.8559,-0.51839
3028028,Cébazat,45.83405,3.10048
3028129,Cavalaire-sur-Mer,43.17403,6.52715
3028134,Cavaillon,43.83125,5.03586
3028162,Caussade,44.1608,1.53913
3028205,Caudry,50.1249,3.41186
3028214,Caudebec-lès-Elbeuf,49.28082,1.02195
3028217,Caudan,47.80877,-3.3425
3028258,Castries,43.67972,3.98222
3028263,Castres,43.6,2.25
3028322,Castelsarrasin,44.03333,1.1
3028337,Castelnau-le-Lez,43.63333,3.9
3028351,Castelnaudary,43.31829,1.95449
3028387,Casteljaloux,44.31762,0.08605
3028388,Castelginest,43.69382,1.4344
3028409,Castanet-Tolosan,43.51591,1.49864
3028431,Cassis,43.21241,5.5451
3028486,Carvin,50.49235,2.95815
3028510,Carry-le-Rouet,43.33139,5.15237
3028513,Carros,43.78941,7.18395
3028520,Carrières-sur-Seine,48.90687,2.1792
3028521,Carrières-sous-Poissy,48.94952,2.04068
3028534,Carqueiranne,43.09531,6.07297
3028535,Carquefou,47.29821,-1.49024
3028542,Carpentras,44.05,5.05
3028580,Carmaux,44.05099,2.15795
3028603,Carhaix-Plouguer,48.27594,-3.57326
3028610,Carentan,49.30312,-1.24806
3028641,Carcassonne,43.21667,2.35
3028653,Carbon-Blanc,44.89642,-0.50107
3028690,Cappelle-la-Grande,50.99979,2.35848
3028745,Capbreton,43.64216,-1.42816
3028779,Canteleu,49.44065,1.02459
3028808,Cannes,43.55135,7.01275
3028832,Canet-en-Roussillon,42.7,3.01667
3028838,Canéjan,44.76667,-0.63333
3028868,Cancale,48.67601,-1.85231
3029030,Cambrai,50.16667,3.23333
3029090,Calvi,42.56604,8.75713
3029096,Caluire-et-Cuire,45.79041,4.84112
3029099,Calonne-Ricouart,50.48504,2.47335
3029162,Calais,50.95194,1.85635
3029213,Cahors,44.4491,1.43663
3029227,Cagnes-sur-Mer,43.66459,7.15339
3029241,Caen,49.18585,-0.35912
3029276,Cachan,48.79632,2.33661
3029283,Cabriès,43.44127,5.37884
3029302,Cabestany,42.68132,2.94122
3029365,Buxerolles,46.61667,0.48333
3029392,Bussy-Saint-Georges,48.84099,2.70165
3029522,Bures-sur-Yvette,48.69981,2.17064
3029566,Bully-les-Mines,50.4438,2.72703
3029695,Buc,48.77627,2.12577
3029706,Bry-sur-Marne,48.83811,2.52488
3029713,Bruz,48.0242,-1.74591
3029746,Brunstatt,47.72004,7.31784
3029748,Brunoy,48.6942,2.49223
3029771,Brumath,48.73014,7.7121
3029799,Bruges,44.87981,-0.61219
3029824,Bruay-sur-l’Escaut,50.39918,3.54379
3029825,Bruay-la-Buissière,50.48333,2.55
3029931,Bron,45.73333,4.91667
3029974,Brive-la-Gaillarde,45.15,1.53333
3029995,Brioude,45.3,3.4
3030057,Brignoles,43.4,6.06667
3030063,Brignais,45.67358,4.75484
3030071,Briey,49.25,5.93333
3030101,Brie-Comte-Robert,48.69247,2.6109
3030132,Briare,47.63343,2.7438
3030142,Briançon,44.89978,6.64201
3030203,Breuillet,48.57064,2.17424
3030257,Brétigny-sur-Orge,48.61135,2.30593
3030300,Brest,48.4,-4.48333
3030303,Bressuire,46.85,-0.48333
3030440,Brech,47.72134,-2.99862
3030787,Boussy-Saint-Antoine,48.69101,2.5306
3030949,Bourg-Saint-Maurice,45.61716,6.76902
3030953,Bourg-Saint-Andéol,44.37566,4.64273
3030960,Bourgoin,45.58333,5.28333
3030985,Bourg-lès-Valence,44.95601,4.91023
3030990,Bourg-la-Reine,48.77888,2.31781
3031005,Bourges,47.08333,2.4
3031009,Bourg-en-Bresse,46.20574,5.2258
3031020,Bourg-de-Péage,45.02825,5.07162
3031085,Bourbourg,50.94783,2.19576
